OBJECTID,Od,Aleket,Commends,X,Y
510,1480.000000000000000,1.000000000000000, ,236127.129999999890000,720680.429999999700000
511,1481.000000000000000,1.000000000000000, ,236117.450000000190000,720680.650000000370000
512,1482.000000000000000,1.000000000000000, ,236106.009999999780000,720680.330000000070000
513,1483.000000000000000,0.000000000000000, ,236095.559999999590000,720679.230000000450000
514,1484.000000000000000,0.000000000000000,Include water lines,236085.660000000150000,720679.890000000600000
515,1485.000000000000000,0.000000000000000, ,236072.349999999630000,720679.890000000600000
516,1486.000000000000000,1.000000000000000, ,236061.480000000450000,720679.310000000520000
517,1487.000000000000000,1.000000000000000, ,236051.139999999660000,720679.419999999930000
518,1488.000000000000000,1.000000000000000, ,236039.150000000370000,720679.109999999400000
519,1489.000000000000000,1.000000000000000, ,236026.940000000410000,720679.220000000670000
520,1490.000000000000000,0.000000000000000, ,236013.809999999590000,720679.400000000370000
521,1491.000000000000000,0.000000000000000, ,236004.459999999960000,720680.390000000600000
522,1492.000000000000000,1.000000000000000, ,235992.799999999810000,720680.609999999400000
523,1493.000000000000000,0.000000000000000, ,235980.820000000300000,720680.109999999400000
524,1494.000000000000000,1.000000000000000, ,235969.820000000300000,720679.730000000450000
525,1495.000000000000000,0.000000000000000, ,235960.799999999810000,720679.619999999180000
526,1496.000000000000000,0.000000000000000, ,235949.879999999890000,720680.119999999180000
527,1497.000000000000000,1.000000000000000, ,235940.530000000260000,720680.230000000450000
528,1498.000000000000000,1.000000000000000, ,235930.740000000220000,720680.119999999180000
529,1499.000000000000000,1.000000000000000, ,235916.059999999590000,720656.060000000520000
530,1500.000000000000000,1.000000000000000, ,235927.389999999660000,720655.289999999110000
531,1501.000000000000000,0.000000000000000, ,235937.509999999780000,720654.740000000220000
532,1502.000000000000000,0.000000000000000, ,235945.650000000370000,720654.849999999630000
533,1503.000000000000000,0.000000000000000, ,235957.089999999850000,720655.119999999180000
534,1504.000000000000000,0.000000000000000, ,235966.440000000410000,720655.339999999850000
535,1505.000000000000000,1.000000000000000, ,235976.120000000110000,720654.789999999110000
536,1506.000000000000000,0.000000000000000, ,235986.950000000190000,720654.890000000600000
537,1507.000000000000000,0.000000000000000, ,235998.389999999660000,720654.669999999930000
538,1508.000000000000000,0.000000000000000, ,236007.910000000150000,720654.470000000670000
539,1509.000000000000000,0.000000000000000, ,236017.040000000040000,720654.910000000150000
540,1510.000000000000000,1.000000000000000, ,236028.070000000300000,720654.730000000450000
541,1511.000000000000000,0.000000000000000, ,236038.200000000190000,720654.589999999850000
542,1512.000000000000000,0.000000000000000, ,236048.870000000110000,720654.929999999700000
543,1513.000000000000000,0.000000000000000, ,236058.769999999550000,720655.259999999780000
544,1514.000000000000000,0.000000000000000, ,236067.790000000040000,720655.259999999780000
545,1515.000000000000000,0.000000000000000, ,236079.730000000450000,720654.800000000750000
546,1516.000000000000000,0.000000000000000, ,236091.139999999660000,720655.230000000450000
547,1517.000000000000000,0.000000000000000, ,236101.150000000370000,720655.119999999180000
548,1518.000000000000000,0.000000000000000, ,236113.150000000370000,720655.009999999780000
549,1519.000000000000000,0.000000000000000, ,236123.490000000220000,720654.900000000370000
550,1520.000000000000000,0.000000000000000, ,236134.320000000300000,720655.099999999630000
551,1521.000000000000000,0.000000000000000, ,236144.000000000000000,720654.880000000820000
552,1522.000000000000000,1.000000000000000, ,236153.860000000340000,720655.099999999630000
553,1523.000000000000000,1.000000000000000, ,236163.650000000370000,720655.650000000370000
554,1524.000000000000000,0.000000000000000, ,236173.820000000300000,720655.460000000890000
555,1525.000000000000000,0.000000000000000, ,236183.940000000410000,720655.349999999630000
556,1526.000000000000000,0.000000000000000, ,236194.910000000150000,720655.910000000150000
557,1527.000000000000000,0.000000000000000, ,236207.160000000150000,720655.859999999400000
558,1528.000000000000000,0.000000000000000, ,236216.040000000040000,720655.769999999550000
559,1529.000000000000000,0.000000000000000, ,236227.589999999850000,720655.550000000750000
560,1530.000000000000000,0.000000000000000, ,236237.780000000260000,720656.220000000670000
561,1531.000000000000000,1.000000000000000, ,236247.240000000220000,720655.890000000600000
562,1532.000000000000000,1.000000000000000, ,236259.370000000110000,720655.710000000890000
563,1533.000000000000000,1.000000000000000, ,236267.950000000190000,720656.259999999780000
564,1534.000000000000000,1.000000000000000, ,236279.570000000300000,720656.160000000150000
565,1535.000000000000000,1.000000000000000, ,236291.309999999590000,720656.289999999110000
566,1536.000000000000000,1.000000000000000, ,236302.530000000260000,720656.400000000370000
567,1537.000000000000000,1.000000000000000, ,236313.469999999740000,720656.660000000150000
568,1538.000000000000000,1.000000000000000, ,236324.240000000220000,720656.339999999850000
569,1539.000000000000000,1.000000000000000, ,236335.059999999590000,720656.619999999180000
570,1540.000000000000000,1.000000000000000, ,236346.839999999850000,720656.789999999110000
571,1541.000000000000000,1.000000000000000, ,236358.169999999930000,720656.789999999110000
572,1542.000000000000000,1.000000000000000, ,236368.429999999700000,720656.900000000370000
573,1543.000000000000000,1.000000000000000, ,236355.429999999700000,720633.560000000520000
574,1544.000000000000000,1.000000000000000, ,236343.120000000110000,720633.630000000820000
575,1545.000000000000000,1.000000000000000, ,236332.120000000110000,720633.630000000820000
576,1546.000000000000000,1.000000000000000, ,236320.240000000220000,720633.300000000750000
577,1547.000000000000000,1.000000000000000, ,236310.250000000000000,720632.439999999480000
578,1548.000000000000000,1.000000000000000, ,236299.799999999810000,720632.550000000750000
579,1549.000000000000000,1.000000000000000, ,236288.209999999960000,720632.740000000220000
580,1550.000000000000000,1.000000000000000, ,236279.299999999810000,720633.179999999700000
581,1551.000000000000000,1.000000000000000, ,236266.950000000190000,720632.789999999110000
582,1552.000000000000000,1.000000000000000, ,236256.280000000260000,720632.570000000300000
583,1553.000000000000000,1.000000000000000, ,236244.839999999850000,720632.419999999930000
584,1554.000000000000000,1.000000000000000, ,236232.480000000450000,720632.419999999930000
585,1555.000000000000000,1.000000000000000, ,236219.809999999590000,720632.119999999180000
586,1556.000000000000000,0.000000000000000, ,236208.690000000410000,720632.220000000670000
587,1557.000000000000000,0.000000000000000, ,236198.129999999890000,720632.109999999400000
588,1558.000000000000000,0.000000000000000, ,236187.150000000370000,720631.740000000220000
589,1559.000000000000000,0.000000000000000, ,236177.530000000260000,720632.320000000300000
590,1560.000000000000000,0.000000000000000, ,236166.419999999930000,720632.539999999110000
591,1561.000000000000000,0.000000000000000, ,236154.209999999960000,720632.330000000070000
592,1562.000000000000000,0.000000000000000, ,236141.620000000110000,720632.070000000300000
593,1563.000000000000000,0.000000000000000, ,236132.049999999810000,720631.960000000890000
594,1564.000000000000000,0.000000000000000, ,236119.790000000040000,720631.720000000670000
595,1565.000000000000000,1.000000000000000, ,236109.889999999660000,720631.609999999400000
596,1566.000000000000000,0.000000000000000, ,236097.929999999700000,720631.900000000370000
597,1567.000000000000000,0.000000000000000, ,236086.000000000000000,720631.859999999400000
598,1568.000000000000000,0.000000000000000, ,236075.500000000000000,720631.849999999630000
599,1569.000000000000000,0.000000000000000, ,236064.280000000260000,720631.849999999630000
600,1570.000000000000000,0.000000000000000, ,236054.599999999630000,720631.960000000890000
601,1571.000000000000000,0.000000000000000, ,236038.259999999780000,720631.820000000300000
602,1572.000000000000000,0.000000000000000, ,236026.759999999780000,720631.580000000070000
603,1573.000000000000000,0.000000000000000, ,236016.200000000190000,720632.240000000220000
604,1574.000000000000000,0.000000000000000, ,236003.780000000260000,720632.050000000750000
605,1575.000000000000000,0.000000000000000, ,235991.360000000340000,720632.490000000220000
606,1576.000000000000000,0.000000000000000, ,235982.559999999590000,720631.939999999480000
607,1577.000000000000000,0.000000000000000, ,235972.440000000410000,720631.939999999480000
608,1578.000000000000000,1.000000000000000, ,235960.599999999630000,720632.060000000520000
609,1579.000000000000000,0.000000000000000, ,235949.629999999890000,720631.929999999700000
610,1580.000000000000000,0.000000000000000, ,235940.389999999660000,720633.580000000070000
611,1581.000000000000000,1.000000000000000, ,235929.139999999660000,720633.199999999250000
612,1582.000000000000000,1.000000000000000, ,235919.349999999630000,720632.320000000300000
613,1583.000000000000000,1.000000000000000, ,235910.129999999890000,720596.669999999930000
614,1584.000000000000000,1.000000000000000, ,235920.030000000260000,720597.439999999480000
615,1585.000000000000000,0.000000000000000, ,235932.919999999930000,720596.519999999550000
616,1586.000000000000000,0.000000000000000, ,235944.580000000070000,720597.070000000300000
617,1587.000000000000000,0.000000000000000, ,235957.299999999810000,720596.779999999330000
618,1588.000000000000000,0.000000000000000, ,235966.830000000070000,720597.259999999780000
619,1589.000000000000000,0.000000000000000, ,235978.379999999890000,720597.230000000450000
620,1590.000000000000000,0.000000000000000, ,235991.750000000000000,720596.650000000370000
621,1591.000000000000000,0.000000000000000, ,236001.429999999700000,720596.650000000370000
622,1592.000000000000000,0.000000000000000, ,236013.700000000190000,720596.849999999630000
623,1593.000000000000000,0.000000000000000, ,236025.309999999590000,720596.539999999110000
624,1594.000000000000000,0.000000000000000, ,236036.830000000070000,720596.400000000370000
625,1595.000000000000000,0.000000000000000, ,236050.219999999740000,720596.500000000000000
626,1596.000000000000000,0.000000000000000, ,236061.500000000000000,720596.740000000220000
627,1597.000000000000000,0.000000000000000, ,236072.610000000340000,720596.630000000820000
628,1598.000000000000000,1.000000000000000, ,236083.990000000220000,720597.330000000070000
629,1599.000000000000000,1.000000000000000, ,236096.080000000070000,720596.810000000520000
630,1600.000000000000000,1.000000000000000, ,236107.950000000190000,720596.849999999630000
631,1601.000000000000000,1.000000000000000, ,236120.049999999810000,720596.320000000300000
632,1602.000000000000000,1.000000000000000, ,236130.280000000260000,720596.320000000300000
633,1603.000000000000000,0.000000000000000, ,236142.080000000070000,720596.820000000300000
634,1604.000000000000000,0.000000000000000, ,236152.530000000260000,720596.929999999700000
635,1605.000000000000000,0.000000000000000, ,236165.139999999660000,720597.800000000750000
636,1606.000000000000000,0.000000000000000, ,236178.480000000450000,720597.890000000600000
637,1607.000000000000000,0.000000000000000, ,236190.740000000220000,720597.800000000750000
638,1608.000000000000000,1.000000000000000, ,236203.120000000110000,720597.400000000370000
639,1609.000000000000000,1.000000000000000, ,236214.150000000370000,720597.660000000150000
640,1610.000000000000000,1.000000000000000, ,236225.040000000040000,720598.160000000150000
641,1611.000000000000000,1.000000000000000, ,236235.599999999630000,720597.720000000670000
642,1612.000000000000000,1.000000000000000, ,236249.450000000190000,720597.560000000520000
643,1613.000000000000000,1.000000000000000, ,236258.139999999660000,720598.220000000670000
644,1614.000000000000000,1.000000000000000, ,236269.519999999550000,720597.769999999550000
645,1615.000000000000000,1.000000000000000, ,236283.070000000300000,720597.779999999330000
646,1616.000000000000000,1.000000000000000, ,236295.839999999850000,720598.279999999330000
647,1617.000000000000000,1.000000000000000, ,236307.169999999930000,720598.060000000520000
648,1618.000000000000000,1.000000000000000, ,236318.429999999700000,720597.380000000820000
649,1619.000000000000000,1.000000000000000, ,236202.910000000150000,720573.929999999700000
650,1620.000000000000000,0.000000000000000, ,236188.839999999850000,720573.000000000000000
651,1621.000000000000000,0.000000000000000, ,236175.860000000340000,720572.900000000370000
652,1622.000000000000000,1.000000000000000, ,236163.540000000040000,720572.570000000300000
653,1623.000000000000000,0.000000000000000, ,236151.730000000450000,720573.089999999850000
654,1624.000000000000000,1.000000000000000, ,236141.830000000070000,720572.980000000450000
655,1625.000000000000000,1.000000000000000, ,236130.660000000150000,720572.769999999550000
656,1626.000000000000000,1.000000000000000, ,236119.700000000190000,720572.689999999480000
657,1627.000000000000000,1.000000000000000, ,236107.009999999780000,720572.410000000150000
658,1628.000000000000000,1.000000000000000, ,236095.769999999550000,720572.699999999250000
659,1629.000000000000000,1.000000000000000, ,236083.429999999700000,720572.509999999780000
660,1630.000000000000000,1.000000000000000, ,236071.549999999810000,720572.619999999180000
661,1631.000000000000000,0.000000000000000, ,236059.330000000070000,720572.570000000300000
662,1632.000000000000000,0.000000000000000, ,236049.099999999630000,720573.119999999180000
663,1633.000000000000000,0.000000000000000, ,236036.750000000000000,720572.300000000750000
664,1634.000000000000000,1.000000000000000, ,236022.339999999850000,720572.529999999330000
665,1635.000000000000000,1.000000000000000, ,236009.860000000340000,720572.929999999700000
666,1636.000000000000000,0.000000000000000, ,235997.940000000410000,720572.039999999110000
667,1637.000000000000000,0.000000000000000, ,235988.919999999930000,720572.589999999850000
668,1638.000000000000000,0.000000000000000, ,235977.469999999740000,720572.919999999930000
669,1639.000000000000000,0.000000000000000, ,235964.440000000410000,720572.640000000600000
670,1640.000000000000000,0.000000000000000, ,235952.750000000000000,720572.640000000600000
671,1641.000000000000000,0.000000000000000, ,235941.509999999780000,720572.980000000450000
672,1642.000000000000000,0.000000000000000, ,235931.280000000260000,720573.199999999250000
673,1643.000000000000000,0.000000000000000, ,235919.730000000450000,720572.869999999180000
674,1644.000000000000000,0.000000000000000, ,235910.250000000000000,720572.849999999630000
675,1645.000000000000000,1.000000000000000, ,235903.080000000070000,720536.179999999700000
676,1646.000000000000000,0.000000000000000, ,235915.179999999700000,720536.519999999550000
677,1647.000000000000000,0.000000000000000, ,235926.179999999700000,720535.859999999400000
678,1648.000000000000000,0.000000000000000, ,235936.410000000150000,720535.970000000670000
679,1649.000000000000000,1.000000000000000, ,235949.309999999590000,720535.990000000220000
680,1650.000000000000000,0.000000000000000, ,235959.860000000340000,720536.380000000820000
681,1651.000000000000000,0.000000000000000, ,235969.980000000450000,720536.050000000750000
682,1652.000000000000000,1.000000000000000, ,235981.610000000340000,720535.599999999630000
683,1653.000000000000000,0.000000000000000, ,235993.580000000070000,720535.750000000000000
684,1654.000000000000000,0.000000000000000, ,236003.809999999590000,720535.750000000000000
685,1655.000000000000000,1.000000000000000, ,236017.679999999700000,720535.669999999930000
686,1656.000000000000000,0.000000000000000, ,236028.240000000220000,720535.449999999250000
687,1657.000000000000000,1.000000000000000, ,236041.139999999660000,720535.300000000750000
688,1658.000000000000000,1.000000000000000, ,236050.490000000220000,720535.519999999550000
689,1659.000000000000000,0.000000000000000, ,236062.400000000370000,720535.179999999700000
690,1660.000000000000000,0.000000000000000, ,236071.419999999930000,720534.849999999630000
691,1661.000000000000000,1.000000000000000, ,236084.759999999780000,720534.820000000300000
692,1662.000000000000000,1.000000000000000, ,236094.440000000410000,720535.150000000370000
693,1663.000000000000000,1.000000000000000, ,236106.469999999740000,720534.640000000600000
694,1664.000000000000000,1.000000000000000, ,236119.169999999930000,720535.359999999400000
695,1665.000000000000000,0.000000000000000, ,236109.320000000300000,720500.400000000370000
696,1666.000000000000000,1.000000000000000, ,236097.910000000150000,720500.359999999400000
697,1667.000000000000000,1.000000000000000, ,236084.700000000190000,720499.080000000070000
698,1668.000000000000000,1.000000000000000, ,236073.440000000410000,720499.349999999630000
699,1669.000000000000000,1.000000000000000, ,236062.990000000220000,720500.119999999180000
700,1670.000000000000000,1.000000000000000, ,236048.940000000410000,720499.710000000890000
701,1671.000000000000000,1.000000000000000, ,236037.830000000070000,720500.150000000370000
702,1672.000000000000000,1.000000000000000, ,236026.009999999780000,720500.259999999780000
703,1673.000000000000000,1.000000000000000, ,236015.519999999550000,720499.269999999550000
704,1674.000000000000000,1.000000000000000, ,236006.059999999590000,720499.820000000300000
705,1675.000000000000000,0.000000000000000, ,235994.629999999890000,720499.000000000000000
706,1676.000000000000000,1.000000000000000, ,235985.830000000070000,720501.970000000670000
707,1677.000000000000000,1.000000000000000, ,235972.629999999890000,720499.990000000220000
708,1678.000000000000000,1.000000000000000, ,235959.900000000370000,720500.539999999110000
709,1679.000000000000000,1.000000000000000, ,235946.549999999810000,720500.089999999850000
710,1680.000000000000000,1.000000000000000, ,235935.089999999850000,720500.789999999110000
711,1681.000000000000000,1.000000000000000, ,235923.139999999660000,720500.839999999850000
712,1682.000000000000000,1.000000000000000, ,235913.349999999630000,720500.619999999180000
713,1683.000000000000000,1.000000000000000, ,235901.440000000410000,720500.890000000600000
714,1684.000000000000000,0.000000000000000,Risus demege,235898.349999999630000,720477.859999999400000
715,1685.000000000000000,0.000000000000000, ,235910.580000000070000,720477.589999999850000
716,1686.000000000000000,0.000000000000000, ,235920.629999999890000,720477.140000000600000
717,1687.000000000000000,0.000000000000000, ,235929.980000000450000,720477.800000000750000
718,1688.000000000000000,0.000000000000000, ,235945.299999999810000,720477.179999999700000
719,1689.000000000000000,0.000000000000000, ,235956.209999999960000,720477.109999999400000
720,1690.000000000000000,0.000000000000000, ,235967.410000000150000,720477.179999999700000
721,1691.000000000000000,0.000000000000000, ,235980.169999999930000,720476.849999999630000
722,1692.000000000000000,0.000000000000000, ,235993.429999999700000,720476.800000000750000
723,1693.000000000000000,0.000000000000000, ,236002.780000000260000,720476.580000000070000
724,1694.000000000000000,0.000000000000000, ,236014.669999999930000,720477.210000000890000
725,1695.000000000000000,0.000000000000000, ,236027.730000000450000,720476.789999999110000
726,1696.000000000000000,0.000000000000000, ,236040.219999999740000,720476.429999999700000
727,1697.000000000000000,0.000000000000000, ,236051.919999999930000,720476.650000000370000
728,1698.000000000000000,0.000000000000000, ,236065.110000000340000,720477.019999999550000
729,1699.000000000000000,0.000000000000000, ,236075.230000000450000,720477.130000000820000
730,1700.000000000000000,0.000000000000000, ,236088.190000000410000,720476.570000000300000
731,1701.000000000000000,0.000000000000000, ,236099.190000000410000,720476.789999999110000
732,1702.000000000000000,0.000000000000000, ,236059.160000000150000,720453.460000000890000
733,1703.000000000000000,0.000000000000000, ,236048.929999999700000,720453.570000000300000
734,1704.000000000000000,0.000000000000000, ,236038.150000000370000,720453.730000000450000
735,1705.000000000000000,0.000000000000000, ,236027.500000000000000,720453.669999999930000
736,1706.000000000000000,0.000000000000000, ,236017.000000000000000,720451.080000000070000
737,1707.000000000000000,0.000000000000000, ,236004.900000000370000,720453.169999999930000
738,1708.000000000000000,0.000000000000000, ,235991.919999999930000,720451.300000000750000
739,1709.000000000000000,0.000000000000000,Include water lines,235979.049999999810000,720451.279999999330000
740,1710.000000000000000,0.000000000000000, ,235968.160000000150000,720451.279999999330000
741,1711.000000000000000,0.000000000000000, ,235955.730000000450000,720451.169999999930000
742,1712.000000000000000,0.000000000000000, ,235943.990000000220000,720451.460000000890000
743,1713.000000000000000,0.000000000000000, ,235931.009999999780000,720451.679999999700000
744,1714.000000000000000,0.000000000000000, ,235917.370000000110000,720452.009999999780000
745,1715.000000000000000,0.000000000000000, ,235905.799999999810000,720451.929999999700000
