"FID_","x","y","_cm","_cm_1","Q","SAT","HDOP","Elevation","cm_110msim","cm_50msim"
,35.248588,32.628594,166.290000,139.971000,8.000000,7.000000,1.100000,62.877000,1.662999,1.399999
,35.248599,32.628612,158.556000,134.033000,8.000000,7.000000,1.200000,63.330000,1.585999,1.340000
,35.248608,32.628629,154.689000,131.963000,8.000000,7.000000,1.200000,63.483000,1.547000,1.320000
,35.248619,32.628648,155.626000,134.776000,8.000000,7.000000,1.200000,63.593000,1.555999,1.348000
,35.248631,32.628667,158.439000,136.533000,8.000000,7.000000,1.200000,63.435000,1.583999,1.365000
,35.248642,32.628686,159.220000,136.846000,8.000000,7.000000,1.200000,63.231000,1.592000,1.368000
,35.248652,32.628702,160.118000,137.354000,8.000000,7.000000,1.200000,63.384000,1.600999,1.373999
,35.248663,32.628721,165.040000,141.221000,8.000000,7.000000,1.200000,63.297000,1.649999,1.411999
,35.248674,32.628739,159.025000,134.971000,8.000000,7.000000,1.200000,63.695000,1.590000,1.350000
,35.248684,32.628758,155.118000,132.119000,8.000000,7.000000,1.200000,63.740000,1.550999,1.320999
,35.248698,32.628776,148.634000,127.627000,8.000000,7.000000,1.200000,63.784000,1.485999,1.276000
,35.248709,32.628795,155.587000,134.541000,8.000000,7.000000,1.200000,63.866000,1.555999,1.345000
,35.248720,32.628812,155.860000,135.791000,8.000000,6.000000,1.200000,64.155000,1.559000,1.358000
,35.248731,32.628831,153.204000,133.955000,8.000000,7.000000,1.200000,64.240000,1.531999,1.340000
,35.248743,32.628851,158.282000,137.783000,8.000000,7.000000,1.200000,64.311000,1.582999,1.378000
,35.248755,32.628871,151.798000,133.330000,8.000000,7.000000,1.200000,64.360000,1.518000,1.332999
,35.248767,32.628891,156.954000,134.737000,8.000000,7.000000,1.200000,64.150000,1.570000,1.347000
,35.248779,32.628911,160.275000,141.143000,8.000000,6.000000,1.200000,64.425000,1.603000,1.411000
,35.248792,32.628930,173.087000,150.440000,8.000000,5.000000,1.200000,64.420000,1.730999,1.503999
,35.248803,32.628949,168.126000,145.674000,8.000000,6.000000,1.200000,64.303000,1.680999,1.457000
,35.248816,32.628970,160.587000,141.143000,8.000000,7.000000,1.200000,64.407000,1.605999,1.411000
,35.248828,32.628989,148.868000,130.283000,8.000000,7.000000,1.200000,64.326000,1.488999,1.302999
,35.248840,32.629007,156.212000,144.698000,8.000000,7.000000,1.200000,64.279000,1.562000,1.447000
,35.248850,32.629025,167.384000,146.338000,8.000000,7.000000,1.200000,64.693000,1.674000,1.463000
,35.248860,32.629042,162.970000,141.494000,8.000000,7.000000,1.200000,64.662000,1.629999,1.414999
,35.248871,32.629060,155.157000,137.119000,8.000000,6.000000,1.200000,64.855000,1.552000,1.371000
,35.248881,32.629076,147.814000,129.307000,8.000000,7.000000,1.200000,64.870000,1.478000,1.292999
,35.248888,32.629089,148.829000,126.924000,8.000000,7.000000,1.200000,64.882000,1.488000,1.269000
,35.248898,32.629102,133.478000,117.588000,8.000000,6.000000,1.200000,65.095000,1.335000,1.175999
,35.248910,32.629114,115.470000,106.612000,8.000000,7.000000,1.200000,65.346000,1.154999,1.065999
,35.248925,32.629124,102.970000,100.479000,8.000000,7.000000,1.200000,64.901000,1.029999,1.004999
,35.248940,32.629134,92.110000,91.729000,8.000000,7.000000,1.200000,65.102000,.921000,.916999
,35.248959,32.629140,86.954000,88.487000,8.000000,7.000000,1.200000,64.850000,.870000,.884999
,35.248979,32.629141,90.314000,90.869000,8.000000,7.000000,1.200000,64.825000,.902999,.908999
,35.248997,32.629137,91.525000,93.721000,8.000000,7.000000,1.200000,64.753000,.915000,.936999
,35.249012,32.629136,98.478000,101.612000,8.000000,7.000000,1.200000,65.060000,.985000,1.016000
,35.249033,32.629131,104.376000,103.369000,8.000000,6.000000,1.200000,64.866000,1.044000,1.034000
,35.249050,32.629123,113.868000,108.291000,8.000000,6.000000,1.200000,64.609000,1.139000,1.082999
,35.249064,32.629113,115.587000,110.479000,8.000000,6.000000,1.300000,64.267000,1.156000,1.105000
,35.249068,32.629098,117.228000,111.221000,8.000000,6.000000,1.300000,64.643000,1.172000,1.111999
,35.249068,32.629078,104.571000,100.908000,8.000000,6.000000,1.300000,65.256000,1.046000,1.008999
,35.249064,32.629062,101.407000,97.588000,8.000000,6.000000,1.300000,65.422000,1.014000,.976000
,35.249057,32.629047,98.321000,95.479000,8.000000,7.000000,1.300000,65.303000,.982999,.954999
,35.249050,32.629032,97.618000,95.244000,8.000000,7.000000,1.300000,65.098000,.976000,.952000
,35.249042,32.629018,99.376000,97.237000,8.000000,7.000000,1.200000,64.737000,.994000,.972000
,35.249030,32.629004,108.868000,101.573000,8.000000,7.000000,1.200000,64.249000,1.088999,1.016000
,35.249017,32.628990,112.853000,106.494000,8.000000,7.000000,1.200000,64.448000,1.128999,1.065000
,35.249003,32.628977,111.993000,104.307000,8.000000,7.000000,1.200000,64.100000,1.120000,1.042999
,35.248988,32.628962,109.181000,101.768000,8.000000,7.000000,1.200000,63.809000,1.092000,1.018000
,35.248974,32.628945,118.243000,108.252000,8.000000,7.000000,1.200000,63.791000,1.182000,1.082999
,35.248962,32.628929,128.985000,114.580000,8.000000,7.000000,1.200000,63.774000,1.289999,1.146000
,35.248951,32.628913,131.368000,117.744000,8.000000,7.000000,1.200000,63.543000,1.314000,1.177000
,35.248940,32.628896,141.603000,124.815000,8.000000,7.000000,1.200000,63.475000,1.416000,1.248000
,35.248929,32.628877,142.501000,123.487000,8.000000,7.000000,1.200000,63.508000,1.424999,1.235000
,35.248917,32.628860,140.978000,126.182000,8.000000,7.000000,1.200000,63.358000,1.409999,1.261999
,35.248906,32.628842,149.493000,129.815000,8.000000,7.000000,1.200000,63.458000,1.495000,1.297999
,35.248890,32.628826,144.181000,125.166000,8.000000,7.000000,1.200000,63.341000,1.442000,1.251999
,35.248874,32.628813,141.720000,123.487000,8.000000,7.000000,1.200000,63.174000,1.417000,1.235000
,35.248860,32.628799,138.087000,123.487000,8.000000,7.000000,1.200000,63.225000,1.381000,1.235000
,35.248844,32.628782,138.243000,120.479000,8.000000,7.000000,1.200000,63.510000,1.381999,1.205000
,35.248831,32.628765,139.767000,122.158000,8.000000,7.000000,1.200000,63.390000,1.398000,1.222000
,35.248818,32.628746,150.743000,129.112000,8.000000,7.000000,1.200000,63.147000,1.506999,1.291000
,35.248808,32.628725,155.900000,130.869000,8.000000,7.000000,1.200000,63.199000,1.559000,1.309000
,35.248796,32.628705,162.892000,137.432000,8.000000,7.000000,1.200000,62.873000,1.628999,1.373999
,35.248785,32.628682,168.634000,142.080000,8.000000,7.000000,1.200000,62.896000,1.685999,1.421000
,35.248771,32.628660,170.821000,142.901000,8.000000,7.000000,1.200000,63.069000,1.707999,1.429000
,35.248757,32.628636,168.985000,140.674000,8.000000,7.000000,1.200000,62.963000,1.690000,1.406999
,35.248742,32.628612,167.345000,140.127000,8.000000,7.000000,1.200000,63.023000,1.672999,1.401000
,35.248727,32.628589,168.751000,139.580000,8.000000,7.000000,1.200000,63.000000,1.687999,1.396000
,35.248711,32.628564,164.259000,140.244000,8.000000,7.000000,1.200000,63.160000,1.643000,1.401999
,35.248699,32.628542,160.431000,138.018000,8.000000,7.000000,1.200000,63.302000,1.603999,1.379999
,35.248678,32.628502,151.525000,130.440000,8.000000,7.000000,1.200000,62.903000,1.514999,1.304000
,35.248667,32.628482,156.134000,134.893000,8.000000,7.000000,1.200000,62.991000,1.560999,1.348999
,35.248657,32.628463,165.353000,143.994000,8.000000,7.000000,1.200000,63.137000,1.654000,1.440000
,35.248648,32.628445,165.157000,145.205000,8.000000,7.000000,1.200000,62.895000,1.651999,1.452000
,35.248637,32.628427,162.892000,142.198000,8.000000,7.000000,1.200000,63.146000,1.628999,1.422000
,35.248626,32.628408,161.642000,140.323000,8.000000,7.000000,1.200000,63.137000,1.616000,1.402999
,35.248615,32.628390,158.595000,137.705000,8.000000,7.000000,1.200000,63.450000,1.585999,1.376999
,35.248605,32.628374,160.587000,138.643000,8.000000,7.000000,1.200000,63.425000,1.605999,1.386000
,35.248594,32.628356,168.673000,146.260000,8.000000,7.000000,1.200000,63.228000,1.687000,1.463000
,35.248582,32.628337,173.126000,148.526000,8.000000,7.000000,1.200000,63.302000,1.730999,1.485000
,35.248570,32.628319,172.110000,144.932000,8.000000,7.000000,1.200000,63.033000,1.720999,1.449000
,35.248558,32.628299,169.689000,143.643000,8.000000,7.000000,1.200000,62.813000,1.697000,1.435999
,35.248544,32.628279,174.376000,149.151000,8.000000,7.000000,1.200000,62.620000,1.743999,1.491999
,35.248532,32.628258,170.079000,145.791000,8.000000,7.000000,1.200000,62.706000,1.700999,1.457999
,35.248522,32.628238,169.493000,144.229000,8.000000,7.000000,1.200000,62.818000,1.695000,1.442000
,35.248510,32.628220,164.610000,140.908000,8.000000,7.000000,1.200000,62.775000,1.646000,1.409000
,35.248498,32.628202,163.439000,140.127000,8.000000,7.000000,1.200000,62.755000,1.633999,1.401000
,35.248488,32.628187,165.900000,142.432000,8.000000,7.000000,1.200000,62.762000,1.659000,1.424000
,35.248479,32.628171,167.345000,143.526000,8.000000,7.000000,1.200000,62.630000,1.672999,1.434999
,35.248469,32.628153,164.806000,141.690000,8.000000,7.000000,1.200000,62.340000,1.648000,1.417000
,35.248458,32.628136,160.548000,137.237000,8.000000,7.000000,1.200000,62.287000,1.605000,1.371999
,35.248447,32.628119,161.759000,134.971000,8.000000,7.000000,1.200000,62.336000,1.618000,1.350000
,35.248425,32.628086,166.407000,141.963000,8.000000,7.000000,1.200000,62.200000,1.664000,1.419999
,35.248414,32.628067,166.212000,141.104000,8.000000,7.000000,1.200000,62.614000,1.661999,1.411000
,35.248405,32.628051,164.845000,142.627000,8.000000,7.000000,1.200000,62.563000,1.648000,1.425999
,35.248396,32.628033,166.720000,143.877000,8.000000,7.000000,1.200000,62.660000,1.667000,1.439000
,35.248387,32.628015,168.946000,144.737000,8.000000,7.000000,1.200000,62.450000,1.689000,1.447000
,35.248376,32.627996,171.329000,147.158000,8.000000,7.000000,1.200000,62.458000,1.713000,1.472000
,35.248365,32.627978,165.900000,143.057000,8.000000,7.000000,1.200000,62.348000,1.659000,1.430999
,35.248353,32.627959,165.782000,142.432000,8.000000,7.000000,1.200000,62.371000,1.657999,1.424000
,35.248342,32.627942,168.595000,144.815000,8.000000,7.000000,1.200000,62.334000,1.685999,1.447999
,35.248330,32.627922,177.501000,153.643000,8.000000,7.000000,1.200000,62.248000,1.774999,1.536000
,35.248319,32.627902,172.423000,151.533000,8.000000,7.000000,1.200000,62.381000,1.723999,1.514999
,35.248307,32.627883,165.743000,146.494000,8.000000,7.000000,1.200000,62.177000,1.656999,1.465000
,35.248295,32.627862,164.689000,145.791000,8.000000,7.000000,1.200000,62.160000,1.646999,1.457999
,35.248285,32.627842,159.884000,142.862000,8.000000,7.000000,1.200000,62.042000,1.598999,1.429000
,35.248273,32.627822,162.618000,145.518000,8.000000,7.000000,1.200000,61.762000,1.626000,1.455000
,35.248261,32.627798,157.032000,138.252000,8.000000,6.000000,1.200000,61.614000,1.570000,1.383000
,35.248248,32.627774,162.032000,143.604000,8.000000,6.000000,1.300000,61.575000,1.620000,1.435999
,35.248234,32.627753,162.306000,142.002000,8.000000,7.000000,1.200000,61.659000,1.623000,1.419999
,35.248222,32.627732,163.907000,145.557000,8.000000,7.000000,1.200000,61.465000,1.639000,1.455999
,35.248208,32.627711,165.392000,145.674000,8.000000,7.000000,1.200000,61.321000,1.654000,1.457000
,35.248195,32.627690,165.978000,145.205000,8.000000,7.000000,1.200000,61.272000,1.659999,1.452000
,35.248182,32.627669,165.978000,144.346000,8.000000,7.000000,1.200000,61.108000,1.659999,1.442999
,35.248170,32.627648,165.548000,144.385000,8.000000,7.000000,1.200000,61.116000,1.654999,1.444000
,35.248156,32.627627,166.993000,145.596000,8.000000,7.000000,1.200000,61.086000,1.669999,1.455999
,35.248144,32.627606,163.243000,142.198000,8.000000,7.000000,1.200000,61.198000,1.631999,1.422000
,35.248132,32.627587,162.345000,141.182000,8.000000,7.000000,1.200000,60.757000,1.623000,1.411999
,35.248120,32.627567,157.189000,137.119000,8.000000,7.000000,1.200000,60.792000,1.572000,1.371000
,35.248109,32.627548,157.345000,137.783000,8.000000,7.000000,1.200000,60.669000,1.572999,1.378000
,35.248097,32.627528,157.189000,136.729000,8.000000,7.000000,1.200000,60.631000,1.572000,1.366999
,35.248084,32.627508,156.173000,137.276000,8.000000,7.000000,1.200000,60.893000,1.562000,1.373000
,35.248072,32.627488,159.064000,139.190000,8.000000,7.000000,1.200000,60.807000,1.590999,1.391999
,35.248060,32.627468,155.821000,137.158000,8.000000,7.000000,1.200000,60.823000,1.557999,1.371999
,35.248047,32.627449,156.095000,136.651000,8.000000,7.000000,1.200000,60.799000,1.560999,1.366999
,35.248035,32.627429,158.751000,139.971000,8.000000,7.000000,1.200000,60.712000,1.588000,1.399999
,35.248023,32.627411,155.978000,138.174000,8.000000,7.000000,1.200000,60.690000,1.559999,1.381999
,35.248011,32.627394,156.485000,139.971000,8.000000,7.000000,1.200000,60.526000,1.565000,1.399999
,35.248000,32.627375,154.571000,137.237000,8.000000,7.000000,1.200000,60.805000,1.546000,1.371999
,35.247987,32.627356,154.962000,138.721000,8.000000,7.000000,1.200000,60.823000,1.549999,1.386999
,35.247978,32.627339,159.493000,143.604000,8.000000,7.000000,1.200000,60.884000,1.595000,1.435999
,35.247970,32.627323,156.720000,140.557000,8.000000,7.000000,1.200000,61.081000,1.567000,1.406000
,35.247961,32.627308,154.181000,139.932000,8.000000,7.000000,1.200000,60.552000,1.542000,1.399000
,35.247953,32.627293,166.095000,153.877000,8.000000,7.000000,1.200000,60.407000,1.661000,1.539000
,35.247945,32.627279,170.978000,158.213000,8.000000,7.000000,1.200000,60.463000,1.710000,1.582000
,35.247937,32.627265,160.314000,143.877000,8.000000,7.000000,1.200000,60.309000,1.603000,1.439000
,35.247929,32.627251,157.775000,140.049000,8.000000,7.000000,1.200000,60.451000,1.577999,1.399999
,35.247920,32.627236,158.595000,140.557000,8.000000,7.000000,1.200000,60.658000,1.585999,1.406000
,35.247909,32.627219,137.150000,130.362000,8.000000,7.000000,1.200000,60.726000,1.371999,1.304000
,35.247899,32.627203,156.525000,141.573000,8.000000,7.000000,1.300000,60.613000,1.565000,1.416000
,35.247886,32.627186,159.220000,144.815000,8.000000,7.000000,1.300000,60.424000,1.592000,1.447999
,35.247875,32.627168,158.985000,142.354000,8.000000,7.000000,1.300000,60.220000,1.590000,1.424000
,35.247864,32.627149,157.384000,139.698000,8.000000,7.000000,1.300000,60.118000,1.574000,1.396999
,35.247853,32.627130,155.118000,138.174000,8.000000,7.000000,1.300000,59.929000,1.550999,1.381999
,35.247841,32.627110,154.728000,137.237000,8.000000,7.000000,1.300000,59.825000,1.547000,1.371999
,35.247828,32.627090,153.673000,137.119000,8.000000,7.000000,1.300000,59.994000,1.536999,1.371000
,35.247815,32.627070,156.798000,138.369000,8.000000,7.000000,1.300000,59.732000,1.567999,1.383999
,35.247802,32.627049,154.962000,136.416000,8.000000,7.000000,1.300000,59.979000,1.549999,1.363999
,35.247792,32.627030,151.876000,133.682000,8.000000,7.000000,1.300000,59.681000,1.519000,1.337000
,35.247782,32.627012,150.939000,132.393000,8.000000,7.000000,1.300000,59.829000,1.508999,1.324000
,35.247771,32.626995,151.485000,131.924000,8.000000,7.000000,1.300000,60.102000,1.514999,1.319000
,35.247759,32.626978,151.915000,133.877000,8.000000,7.000000,1.300000,59.884000,1.519000,1.338999
,35.247749,32.626960,153.439000,135.283000,8.000000,7.000000,1.300000,59.843000,1.534000,1.353000
,35.247737,32.626942,155.900000,136.143000,8.000000,7.000000,1.300000,59.880000,1.559000,1.360999
,35.247726,32.626924,156.525000,137.393000,8.000000,7.000000,1.300000,59.845000,1.565000,1.373999
,35.247715,32.626906,156.407000,136.612000,8.000000,7.000000,1.300000,59.706000,1.564000,1.366000
,35.247705,32.626888,156.954000,138.057000,8.000000,7.000000,1.300000,59.705000,1.570000,1.381000
,35.247693,32.626869,156.017000,136.846000,8.000000,7.000000,1.300000,59.452000,1.559999,1.368000
,35.247681,32.626848,156.915000,137.354000,8.000000,7.000000,1.300000,59.325000,1.569000,1.373999
,35.247669,32.626828,154.610000,134.658000,8.000000,7.000000,1.300000,59.163000,1.546000,1.347000
,35.247658,32.626808,151.173000,133.213000,8.000000,7.000000,1.200000,59.317000,1.511999,1.332000
,35.247647,32.626788,152.892000,134.932000,8.000000,7.000000,1.200000,59.115000,1.529000,1.348999
,35.247634,32.626767,153.360000,133.682000,8.000000,6.000000,1.200000,59.124000,1.534000,1.337000
,35.247621,32.626744,151.329000,133.174000,8.000000,7.000000,1.200000,59.567000,1.513000,1.332000
,35.247609,32.626723,151.368000,132.119000,8.000000,7.000000,1.200000,59.325000,1.514000,1.320999
,35.247596,32.626702,148.517000,130.948000,8.000000,7.000000,1.200000,59.674000,1.485000,1.309000
,35.247585,32.626681,154.493000,137.158000,8.000000,7.000000,1.200000,59.825000,1.544999,1.371999
,35.247571,32.626657,155.353000,136.065000,8.000000,7.000000,1.200000,60.005000,1.554000,1.360999
,35.247556,32.626634,154.298000,135.791000,8.000000,7.000000,1.200000,60.112000,1.542999,1.358000
,35.247546,32.626615,151.993000,135.088000,8.000000,7.000000,1.200000,59.956000,1.519999,1.350999
,35.247533,32.626594,150.079000,129.854000,8.000000,7.000000,1.200000,59.994000,1.501000,1.299000
,35.247522,32.626575,149.610000,130.869000,8.000000,7.000000,1.200000,59.730000,1.496000,1.309000
,35.247510,32.626555,151.993000,132.666000,8.000000,7.000000,1.200000,59.795000,1.519999,1.327000
,35.247486,32.626514,150.431000,129.541000,8.000000,7.000000,1.200000,59.636000,1.503999,1.294999
,35.247474,32.626495,147.267000,128.291000,8.000000,7.000000,1.200000,59.456000,1.473000,1.282999
,35.247462,32.626477,149.025000,131.573000,8.000000,7.000000,1.200000,59.070000,1.490000,1.315999
,35.247449,32.626458,148.204000,128.096000,8.000000,7.000000,1.200000,58.594000,1.481999,1.281000
,35.247437,32.626437,143.165000,125.752000,8.000000,7.000000,1.200000,58.475000,1.432000,1.258000
,35.247426,32.626416,145.743000,127.432000,8.000000,7.000000,1.200000,58.620000,1.457000,1.274000
,35.247414,32.626396,144.415000,126.885000,8.000000,7.000000,1.200000,58.481000,1.444000,1.269000
,35.247402,32.626376,141.993000,124.971000,8.000000,7.000000,1.200000,58.744000,1.419999,1.250000
,35.247388,32.626356,145.314000,128.799000,8.000000,7.000000,1.200000,58.437000,1.452999,1.287999
,35.247377,32.626337,145.900000,129.893000,8.000000,7.000000,1.200000,57.884000,1.458999,1.299000
,35.247366,32.626316,148.009000,129.658000,8.000000,7.000000,1.200000,58.206000,1.480000,1.297000
,35.247354,32.626296,146.134000,126.651000,8.000000,7.000000,1.200000,58.198000,1.460999,1.266999
,35.247344,32.626277,145.001000,125.635000,8.000000,7.000000,1.200000,57.972000,1.450000,1.256000
,35.247331,32.626256,144.220000,126.377000,8.000000,7.000000,1.200000,58.082000,1.442000,1.264000
,35.247318,32.626236,141.720000,123.721000,8.000000,7.000000,1.200000,57.913000,1.417000,1.236999
,35.247306,32.626217,142.735000,124.502000,8.000000,7.000000,1.200000,57.790000,1.427000,1.245000
,35.247295,32.626197,140.118000,123.408000,8.000000,7.000000,1.200000,58.009000,1.401000,1.233999
,35.247284,32.626176,139.571000,122.705000,8.000000,7.000000,1.200000,57.994000,1.396000,1.226999
,35.247271,32.626155,135.079000,120.049000,8.000000,7.000000,1.200000,57.863000,1.350999,1.200000
,35.247258,32.626133,142.306000,126.026000,8.000000,7.000000,1.200000,58.212000,1.422999,1.259999
,35.247246,32.626114,144.493000,126.026000,8.000000,7.000000,1.200000,58.095000,1.445000,1.259999
,35.247233,32.626093,143.517000,124.893000,8.000000,7.000000,1.200000,58.180000,1.434999,1.248999
,35.247222,32.626074,142.462000,125.479000,8.000000,7.000000,1.200000,58.207000,1.424999,1.254999
,35.247210,32.626054,143.829000,126.221000,8.000000,7.000000,1.200000,58.226000,1.437999,1.261999
,35.247197,32.626034,139.728000,122.783000,8.000000,7.000000,1.200000,58.354000,1.396999,1.228000
,35.247185,32.626011,142.345000,125.283000,8.000000,6.000000,1.200000,58.996000,1.422999,1.253000
,35.247175,32.625991,140.939000,123.838000,8.000000,7.000000,1.200000,58.935000,1.409000,1.238000
,35.247162,32.625970,139.650000,123.174000,8.000000,7.000000,1.200000,58.776000,1.396000,1.231999
,35.247150,32.625950,136.134000,119.502000,8.000000,7.000000,1.200000,58.971000,1.360999,1.195000
,35.247138,32.625929,131.407000,116.573000,8.000000,7.000000,1.200000,58.794000,1.314000,1.166000
,35.247127,32.625908,131.017000,116.729000,8.000000,7.000000,1.200000,58.622000,1.309999,1.167000
,35.247115,32.625887,134.650000,120.479000,8.000000,7.000000,1.200000,58.681000,1.347000,1.205000
,35.247103,32.625867,138.126000,121.299000,8.000000,7.000000,1.200000,58.807000,1.381000,1.213000
,35.247091,32.625847,138.243000,122.080000,8.000000,7.000000,1.200000,58.721000,1.381999,1.220999
,35.247079,32.625827,136.212000,120.010000,8.000000,7.000000,1.200000,58.656000,1.361999,1.200000
,35.247068,32.625806,136.056000,119.502000,8.000000,7.000000,1.200000,58.819000,1.360999,1.195000
,35.247056,32.625787,138.712000,121.651000,8.000000,7.000000,1.200000,58.333000,1.386999,1.217000
,35.247045,32.625766,138.673000,120.908000,8.000000,7.000000,1.200000,58.195000,1.386999,1.208999
,35.247033,32.625744,138.243000,121.729000,8.000000,7.000000,1.200000,58.492000,1.381999,1.217000
,35.247022,32.625724,137.775000,122.002000,8.000000,7.000000,1.300000,58.663000,1.378000,1.220000
,35.247009,32.625704,136.134000,120.401000,8.000000,7.000000,1.300000,58.303000,1.360999,1.203999
,35.246995,32.625684,139.728000,122.119000,8.000000,7.000000,1.300000,58.490000,1.396999,1.220999
,35.246984,32.625664,140.157000,123.135000,8.000000,7.000000,1.300000,58.393000,1.401999,1.230999
,35.246970,32.625644,140.118000,123.877000,8.000000,7.000000,1.300000,58.163000,1.401000,1.238999
,35.246959,32.625624,145.665000,127.783000,8.000000,7.000000,1.200000,57.959000,1.457000,1.277999
,35.246946,32.625604,148.556000,129.932000,8.000000,7.000000,1.200000,57.758000,1.485999,1.299000
,35.246934,32.625581,146.212000,128.526000,8.000000,7.000000,1.200000,57.904000,1.462000,1.284999
,35.246922,32.625560,146.564000,127.432000,8.000000,7.000000,1.200000,57.912000,1.465999,1.274000
,35.246908,32.625540,145.314000,127.471000,8.000000,7.000000,1.200000,57.801000,1.452999,1.274999
,35.246896,32.625520,141.173000,123.213000,8.000000,7.000000,1.200000,57.790000,1.411999,1.231999
,35.246885,32.625501,140.353000,123.135000,8.000000,7.000000,1.200000,57.760000,1.404000,1.230999
,35.246874,32.625483,141.642000,123.682000,8.000000,7.000000,1.200000,57.704000,1.416000,1.236999
,35.246864,32.625467,142.657000,125.362000,8.000000,7.000000,1.200000,57.630000,1.427000,1.253999
,35.246853,32.625451,140.782000,123.448000,8.000000,7.000000,1.200000,57.791000,1.407999,1.233999
,35.246844,32.625436,141.603000,123.916000,8.000000,7.000000,1.200000,57.740000,1.416000,1.238999
,35.246836,32.625420,141.056000,126.494000,8.000000,7.000000,1.200000,57.942000,1.411000,1.264999
,35.246826,32.625403,146.876000,133.291000,8.000000,7.000000,1.200000,58.066000,1.468999,1.332999
,35.246817,32.625389,158.321000,141.338000,8.000000,7.000000,1.200000,57.423000,1.582999,1.412999
,35.246561,32.624953,143.009000,126.299000,8.000000,7.000000,1.200000,56.970000,1.429999,1.263000
,35.246549,32.624934,141.056000,126.026000,8.000000,7.000000,1.200000,56.714000,1.411000,1.259999
,35.246538,32.624915,140.392000,123.994000,8.000000,6.000000,1.200000,56.518000,1.404000,1.240000
,35.246525,32.624894,137.853000,122.823000,8.000000,7.000000,1.200000,56.723000,1.378999,1.228000
,35.246512,32.624874,139.689000,123.877000,8.000000,7.000000,1.200000,57.123000,1.396999,1.238999
,35.246497,32.624857,140.353000,123.096000,8.000000,7.000000,1.200000,56.734000,1.404000,1.230999
,35.246487,32.624841,139.142000,123.408000,8.000000,7.000000,1.200000,56.632000,1.391000,1.233999
,35.246477,32.624825,137.853000,125.205000,8.000000,7.000000,1.200000,56.538000,1.378999,1.251999
,35.246469,32.624812,134.493000,120.713000,8.000000,7.000000,1.200000,56.572000,1.345000,1.207000
,35.246466,32.624807,130.235000,117.823000,8.000000,7.000000,1.200000,56.480000,1.302000,1.177999
,35.246465,32.624806,131.798000,118.721000,8.000000,7.000000,1.200000,56.322000,1.317999,1.187000
,35.246465,32.624806,131.603000,118.565000,8.000000,7.000000,1.200000,56.337000,1.315999,1.185999
,35.246462,32.624806,131.251000,118.682000,8.000000,7.000000,1.300000,55.604000,1.312999,1.187000
,35.246461,32.624805,132.071000,119.268000,8.000000,7.000000,1.300000,55.637000,1.320999,1.192999
,35.246459,32.624801,134.650000,121.338000,8.000000,7.000000,1.300000,55.637000,1.347000,1.213000
,35.246452,32.624786,133.634000,121.026000,8.000000,7.000000,1.300000,55.571000,1.335999,1.210000
,35.246443,32.624768,136.056000,122.354000,8.000000,7.000000,1.300000,55.583000,1.360999,1.223999
,35.246432,32.624750,138.751000,125.010000,8.000000,7.000000,1.300000,55.501000,1.388000,1.250000
,35.246420,32.624731,140.392000,125.791000,8.000000,7.000000,1.300000,55.557000,1.404000,1.258000
,35.246411,32.624713,141.642000,130.752000,8.000000,7.000000,1.300000,55.769000,1.416000,1.307999
,35.246401,32.624695,141.017000,128.799000,8.000000,7.000000,1.300000,55.820000,1.409999,1.287999
,35.246389,32.624673,141.251000,126.573000,8.000000,7.000000,1.300000,56.009000,1.412999,1.266000
,35.246375,32.624651,136.720000,122.158000,8.000000,7.000000,1.300000,56.238000,1.366999,1.222000
,35.246362,32.624628,130.235000,117.315000,8.000000,7.000000,1.300000,56.415000,1.302000,1.172999
,35.246350,32.624606,127.814000,116.494000,8.000000,7.000000,1.300000,56.626000,1.277999,1.164999
,35.246337,32.624586,131.876000,119.229000,8.000000,7.000000,1.300000,56.662000,1.319000,1.192000
,35.246325,32.624565,134.376000,120.010000,8.000000,7.000000,1.300000,56.695000,1.343999,1.200000
,35.246313,32.624545,138.517000,124.815000,8.000000,7.000000,1.300000,56.707000,1.384999,1.248000
,35.246300,32.624524,138.321000,122.979000,8.000000,7.000000,1.300000,56.849000,1.383000,1.230000
,35.246288,32.624505,138.595000,123.604000,8.000000,7.000000,1.300000,56.909000,1.386000,1.235999
,35.246275,32.624485,141.173000,125.674000,8.000000,7.000000,1.300000,56.819000,1.411999,1.256999
,35.246264,32.624466,135.079000,121.573000,8.000000,7.000000,1.300000,56.986000,1.350999,1.215999
,35.246253,32.624448,131.954000,121.299000,8.000000,7.000000,1.300000,56.961000,1.320000,1.213000
,35.246240,32.624429,136.798000,124.073000,8.000000,7.000000,1.300000,56.959000,1.368000,1.241000
,35.246228,32.624409,132.696000,118.330000,8.000000,7.000000,1.300000,57.141000,1.327000,1.182999
,35.246216,32.624390,134.454000,120.713000,8.000000,7.000000,1.300000,57.216000,1.345000,1.207000
,35.246204,32.624370,136.329000,122.041000,8.000000,7.000000,1.300000,57.078000,1.363000,1.220000
,35.246192,32.624350,137.150000,122.158000,8.000000,7.000000,1.300000,57.060000,1.371999,1.222000
,35.246181,32.624330,138.517000,123.721000,8.000000,7.000000,1.300000,57.164000,1.384999,1.236999
,35.246169,32.624312,139.142000,124.190000,8.000000,7.000000,1.300000,56.758000,1.391000,1.241999
,35.246158,32.624293,137.579000,123.955000,8.000000,7.000000,1.300000,56.742000,1.376000,1.240000
